player_id,player_name,player_display_name,position_x,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,gsis_id,position_y,game_id,offensive_snaps,defensive_snaps,special_teams_snaps,total_snaps,offensive_snap_pct,defensive_snap_pct,special_teams_snap_pct,gsis_id_depth_chart,position,depth_team,fanduel_fantasy_points,seasons_played,last_season,total_games
00-0030874,D.Williams,Damien Williams,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ga4vusnfwfvhp2ksqw7x",KC,2018,1,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.5428627,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0,00-0030874,RB,2018_01_KC_LAC,7.0,0.0,6.0,13.0,12.06896551724138,0.0,20.0,00-0030874,RB,3.0,0.0,5,2023,40
00-0030968,K.Smith,Keith Smith,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jolwasweebgk37nkl7ia",LV,2018,2,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,12.0,0,0.0,0.0,3.0,8.0,1.0,-3.1867032,0,4.0,0.09375,0.016216217,0.15197635,0.0,1.2,3.2,00-0030968,FB,2018_02_OAK_DEN,9.0,0.0,18.0,27.0,13.636363636363637,0.0,69.23076923076923,00-0030968,FB,1.0,2.2,6,2023,37
00-0031023,Q.Enunwa,Quincy Enunwa,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vsd27gfxzjt7v7izbjet",NYJ,2018,1,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,9,63.0,1,0.0,0.0,63.0,42.0,4.0,5.0771165,0,1.0,0.45,0.37278107,0.93594676,0.0,12.3,18.3,00-0031023,WR,2018_01_NYJ_DET,41.0,0.0,0.0,41.0,71.9298245614035,0.0,0.0,00-0031023,WR,2.0,15.3,2,2019,12
00-0031035,X.Grimble,Xavier Grimble,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/crjwhcfk4bt6dqojjppj",PIT,2018,3,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,23.0,0.0,0.0,-0.4190836,0,0.0,0.027027028,0.094262294,0.10652415,0.0,0.0,0.0,00-0031035,TE,2018_03_PIT_TB,14.0,0.0,6.0,20.0,21.53846153846154,0.0,19.35483870967742,00-0031035,TE,3.0,0.0,2,2019,9
00-0031045,C.Hyde,Carlos Hyde,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpmv42ldpkpdf1gpgeua",CLE,2018,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,62.0,1,0.0,0.0,3.0,-2.5741477,0,1,2,3.0,0,0.0,0.0,-9.0,11.0,0.0,-0.6030995,0,-0.33333334,0.05263158,-0.021791767,0.06369313,0.0,12.5,13.5,00-0031045,RB,2018_01_PIT_CLE,48.0,0.0,0.0,48.0,52.17391304347826,0.0,0.0,00-0031045,RB,1.0,13.0,4,2021,56
00-0031051,J.Brown,John Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwyc2a0qfdxbbct6lso6",BAL,2018,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,0.0,-0.5604998,0,3,4,44.0,1,0.0,0.0,47.0,2.0,2.0,5.096516,0,0.9361702,0.10810811,0.19421488,0.29811257,0.0,10.5,13.5,00-0031051,WR,2018_01_BUF_BAL,49.0,0.0,0.0,49.0,59.036144578313255,0.0,0.0,00-0031051,WR,1.0,12.0,5,2022,54
00-0031060,D.Thomas,De'Anthony Thomas,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ubevvtu8f1snobsxnnwl",KC,2018,1,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,1.0,1,0.0,0.0,42.0,4.0,1.0,0.111377575,0,0.023809524,0.08,0.125,0.2075,0.0,6.1,7.1,00-0031060,WR,2018_01_KC_LAC,7.0,0.0,17.0,24.0,8.433734939759036,0.0,56.66666666666666,00-0031060,WR,2.0,6.6,2,2019,15
00-0031062,J.White,James White,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1nnkmnstccnqya5d5ee",NE,2018,1,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,18.0,0,0.0,0.0,0.0,-2.4974232,0,4,9,38.0,1,0.0,0.0,37.0,28.0,2.0,-3.681985,0,1.027027,0.23076923,0.115625,0.42709136,0.0,11.6,15.6,00-0031062,RB,2018_01_HOU_NE,37.0,0.0,0.0,37.0,48.68421052631579,0.0,0.0,00-0031062,RB,1.0,13.6,4,2021,56
00-0031068,R.Grant,Ryan Grant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/im7fnk7uti759btkrdok",IND,2018,1,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,9,59.0,0,0.0,0.0,59.0,23.0,3.0,1.4319826,0,1.0,0.17307693,0.20774648,0.4050379,0.0,5.9,13.9,00-0031068,WR,2018_01_CIN_IND,65.0,0.0,0.0,65.0,79.26829268292683,0.0,0.0,00-0031068,WR,1.0,9.9,2,2019,16
00-0031075,A.Blue,Alfred Blue,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qt9zmmipmlcin4gxs8wt",HOU,2018,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,36.0,1,0.0,0.0,4.0,2.3785748,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.6,9.6,00-0031075,RB,2018_01_HOU_NE,10.0,0.0,23.0,33.0,13.157894736842104,0.0,71.875,00-0031075,RB,2.0,9.6,1,2018,18
00-0031076,D.Fales,David Fales,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/izwtweargevmjanrafe3",NYJ,2019,5,REG,PHI,0,0,0.0,0,0.0,1.0,7.0,0,0,0.0,0.0,0.0,-0.84204245,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0,00-0031076,QB,2019_05_NYJ_PHI,4.0,0.0,0.0,4.0,6.666666666666667,0.0,0.0,,,,0.0,1,2019,1
00-0031102,K.Bibbs,Kapri Bibbs,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvqplagyljhiso4imgiq",WAS,2018,3,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,3.0,0,0.0,0.0,0.0,-0.4807905,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3,0.3,00-0031102,RB,2018_03_GB_WAS,5.0,0.0,7.0,12.0,8.19672131147541,0.0,25.0,,,,0.3,1,2018,9
00-0031166,S.Roberts,Seth Roberts,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wcralkq5mcdpsmjvkatl",LV,2018,1,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,0.0,11.0,1.0,1.9384005,0,0.0,0.02631579,0.0,0.039473683,0.0,1.1,2.1,00-0031166,WR,2018_01_LA_OAK,47.0,0.0,0.0,47.0,62.66666666666667,0.0,0.0,00-0031166,WR,2.0,1.6,3,2020,33
00-0031167,S.Simonson,Scott Simonson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cocieog4hemdjlipo1qh",NYG,2018,4,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,5.0,2.0,1.0,0.7479077,0,1.4,0.024390243,0.02,0.050585367,0.0,0.7,1.7,00-0031167,TE,2018_04_NO_NYG,13.0,0.0,14.0,27.0,21.311475409836063,0.0,51.85185185185185,00-0031167,TE,2.0,1.2000000000000002,2,2019,16
00-0031189,T.Jones,T.J. Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqv9h42uxtxjl7jjs2dt",DET,2018,1,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,6.0,0,0.0,0.0,26.0,2.0,0.0,-0.8308812,0,0.23076923,0.057692308,0.06451613,0.13169976,0.0,0.6,1.6,00-0031189,WR,2018_01_NYJ_DET,17.0,0.0,0.0,17.0,23.943661971830984,0.0,0.0,00-0031189,WR,2.0,1.1,2,2019,33
00-0031209,S.Perry,Senorise Perry,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oswxcmdccm8me6v2n6ao",BUF,2019,17,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,3.0,0,0.0,0.0,0.0,-2.1801353,0,1,1,1.0,0,0.0,0.0,-1.0,2.0,0.0,-0.8389626,0,-1.0,0.025641026,-0.003267974,0.03617396,0.0,0.4,1.4,00-0031209,RB,2019_17_NYJ_BUF,9.0,0.0,17.0,26.0,13.846153846153848,0.0,68.0,00-0031209,RB,3.0,0.9,2,2020,2
00-0031228,T.Gabriel,Taylor Gabriel,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nc4aoax8j5mnnrjewu7p",CHI,2018,1,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,25.0,0,0.0,0.0,6.0,19.0,1.0,-1.4733967,0,4.1666665,0.15151516,0.028846154,0.24746503,0.0,2.5,7.5,00-0031228,WR,2018_01_CHI_GB,60.0,0.0,0.0,60.0,84.50704225352112,0.0,0.0,00-0031228,WR,1.0,5.0,2,2019,27
00-0031235,O.Beckham,Odell Beckham,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etl34lkiscs2lpc4to2f",NYG,2018,1,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-1.0,0,0.0,0.0,0.0,-1.2583832,0,11,15,111.0,0,0.0,0.0,146.0,20.0,4.0,0.7146701,0,0.760274,0.41666666,0.61603373,1.0562236,0.0,11.0,22.0,00-0031235,WR,2018_01_JAX_NYG,68.0,0.0,0.0,68.0,94.44444444444444,0.0,0.0,00-0031235,WR,1.0,19.5,6,2024,90
00-0031257,P.Richardson,Paul Richardson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxsldwomavxfbs7gueqt",WAS,2018,1,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,22.0,0,0.0,0.0,20.0,9.0,1.0,-1.6938735,0,1.1,0.20689656,0.19607843,0.44759974,0.0,2.2,6.2,00-0031257,WR,2018_01_WAS_ARI,63.0,0.0,0.0,63.0,76.82926829268293,0.0,0.0,00-0031257,WR,1.0,4.2,2,2019,17
00-0031260,L.Thomas,Logan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",BUF,2018,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,24.0,0,0.0,0.0,39.0,0.0,1.0,1.9967358,0,0.61538464,0.0625,0.11111111,0.17152777,0.0,2.4,3.4,00-0031260,TE,2018_01_BUF_BAL,20.0,1.0,24.0,45.0,29.411764705882355,1.2048192771084338,72.72727272727273,00-0031260,TE,3.0,2.9000000000000004,6,2023,73
00-0031269,T.Carrie,T.J. Carrie,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kezxowzth44qm6wo1fgt",IND,2020,10,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0,00-0031269,DB,2020_10_IND_TEN,0.0,33.0,15.0,48.0,0.0,47.14285714285714,62.5,00-0031269,CB,2.0,0.0,1,2020,1
00-0031273,C.Brate,Cameron Brate,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhioqec65qy4z7s6w9a6",TB,2018,1,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,12.0,0.0,0.0,-1.6621138,0,0.0,0.071428575,0.035190616,0.13177629,0.0,0.0,0.0,00-0031273,TE,2018_01_TB_NO,24.0,0.0,0.0,24.0,38.095238095238095,0.0,0.0,00-0031273,TE,1.0,0.0,5,2022,77
00-0031280,D.Carr,Derek Carr,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",LV,2018,1,REG,LA,29,40,303.0,0,3.0,1.0,3.0,0,0,209.0,189.0,11.0,-12.6492195,0,1.4497608,0.046861157,2,1.0,0,0.0,0.0,0.0,-1.4943775,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.22,6.22,00-0031280,QB,2018_01_LA_OAK,74.0,0.0,0.0,74.0,98.66666666666669,0.0,0.0,00-0031280,QB,1.0,12.22,7,2024,109
00-0031285,D.Freeman,Devonta Freeman,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjhvfwypu1byxfo2uvki",ATL,2018,1,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,36.0,0,0.0,0.0,1.0,-2.1849937,0,3,5,14.0,0,0.0,0.0,-5.0,17.0,0.0,-3.2989628,0,-2.8,0.12820514,-0.013888889,0.18258546,0.0,5.0,8.0,00-0031285,RB,2018_01_ATL_PHI,40.0,0.0,0.0,40.0,55.55555555555556,0.0,0.0,00-0031285,RB,1.0,6.5,4,2021,37
00-0031288,A.McCarron,AJ McCarron,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvakqnmsg35llkcme11h",LV,2018,9,REG,SF,1,3,8.0,0,0.0,1.0,7.0,0,0,7.0,1.0,0.0,-2.6052306,0,1.1428572,,1,0.0,0,0.0,0.0,0.0,-3.246001,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.32,0.32,00-0031288,QB,2018_09_OAK_SF,10.0,0.0,0.0,10.0,17.543859649122805,0.0,0.0,00-0031288,QB,2.0,0.32,4,2023,8
00-0031299,J.Matthews,Jordan Matthews,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lzmaxofoalitaiiuchm7",PHI,2018,3,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,21.0,0,0.0,0.0,17.0,4.0,0.0,0.25248188,0,1.2352941,0.054054055,0.059027776,0.12240052,0.0,2.1,4.1,00-0031299,TE,2018_03_IND_PHI,34.0,0.0,0.0,34.0,39.53488372093023,0.0,0.0,,,,3.1,3,2024,16
00-0031301,J.Hill,Jeremy Hill,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rafvidcbp023aupumccx",NE,2018,1,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,25.0,0,0.0,0.0,1.0,0.014598853,0,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,0.2789809,0,6.0,0.025641026,0.003125,0.040649038,0.0,3.1,4.1,00-0031301,RB,2018_01_HOU_NE,12.0,0.0,6.0,18.0,15.789473684210526,0.0,18.75,00-0031301,RB,2.0,3.6,1,2018,1
00-0031319,D.Spencer,Diontae Spencer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lf3axvxomg2ktozc1rei",DEN,2019,4,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,8.0,0,0.0,0.0,0.0,8.0,0.0,0.29005632,0,0.0,0.028571429,0.0,0.042857144,0.0,0.8,1.8,00-0031319,WR,2019_04_JAX_DEN,2.0,1.0,12.0,15.0,3.636363636363636,1.162790697674419,36.36363636363637,00-0031319,WR,3.0,1.3,3,2021,46
00-0031325,S.Watkins,Sammy Watkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkqk4ac4uncxocqlgp2k",KC,2018,1,REG,LAC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,21.0,0,0.0,0.0,27.0,7.0,1.0,0.3833795,0,0.7777778,0.2,0.08035714,0.35625,0.0,2.1,5.1,00-0031325,WR,2018_01_KC_LAC,53.0,0.0,0.0,53.0,91.3793103448276,0.0,0.0,00-0031325,WR,1.0,3.6,5,2022,61
00-0031326,B.Ellington,Bruce Ellington,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqlup3kfumh2ifrixmfn",HOU,2018,1,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,8,37.0,1,0.0,0.0,71.0,13.0,3.0,2.29206,0,0.52112675,0.23529412,0.1883289,0.4847714,0.0,9.7,13.7,00-0031326,WR,2018_01_HOU_NE,67.0,0.0,0.0,67.0,88.1578947368421,0.0,0.0,00-0031326,WR,2.0,11.7,1,2018,13
00-0031339,D.Moncrief,Donte Moncrief,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iippulnxfyjgrlj2p5qw",JAX,2018,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,5,14.0,0,0.0,0.0,99.0,0.0,1.0,-5.915088,0,0.14141414,0.15151516,0.4304348,0.5285771,0.0,1.4,2.4,00-0031339,WR,2018_01_JAX_NYG,45.0,0.0,0.0,45.0,69.23076923076923,0.0,0.0,00-0031339,WR,1.0,1.9,3,2020,22
00-0031344,C.Latimer,Cody Latimer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/whgchcrp9pqx0waocewu",NYG,2018,2,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,41.0,0,0.0,0.0,73.0,0.0,1.0,2.2231538,0,0.56164384,0.06818182,0.2543554,0.2803215,0.0,4.1,6.1,00-0031344,WR,2018_02_NYG_DAL,46.0,0.0,5.0,51.0,65.71428571428571,0.0,19.230769230769237,00-0031344,WR,2.0,5.1000000000000005,2,2019,35
00-0031359,K.Benjamin,Kelvin Benjamin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygtlhauauds9yoyatu5e",BUF,2018,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,7,10.0,0,0.0,0.0,113.0,1.0,0.0,-12.038361,0,0.088495575,0.21875,0.32193732,0.5534811,0.0,1.0,2.0,00-0031359,WR,2018_01_BUF_BAL,50.0,0.0,0.0,50.0,73.52941176470588,0.0,0.0,00-0031359,WR,1.0,1.5,1,2018,15
00-0031363,M.Palardy,Michael Palardy,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hoxfeahxcb9sbz83nose",CAR,2019,16,REG,IND,1,1,12.0,0,0.0,0.0,-0.0,0,0,10.0,2.0,1.0,3.8044436,0,1.2,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.48,0.48,00-0031363,P,2019_16_CAR_IND,2.0,0.0,5.0,7.0,2.73972602739726,0.0,20.833333333333336,00-0031363,P,1.0,0.48,2,2021,4
00-0031373,M.Bryant,Martavis Bryant,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/davxza3iibzg7aw6c5jm",LV,2018,2,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,30.0,0,0.0,0.0,4.0,26.0,1.0,1.169009,0,7.5,0.125,0.021621622,0.20263514,0.0,3.0,7.0,00-0031373,WR,2018_02_OAK_DEN,26.0,0.0,0.0,26.0,39.39393939393939,0.0,0.0,,,,5.0,1,2018,7
00-0031376,J.McKinnon,Jerick McKinnon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yezxe2j778cndbhkxwez",SF,2020,1,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,24.0,0,0.0,0.0,0.0,1.6332223,0,3,5,20.0,1,0.0,0.0,29.0,17.0,2.0,1.0221307,0,0.6896552,0.15625,0.12888889,0.3245972,0.0,10.4,13.4,00-0031376,RB,2020_01_ARI_SF,20.0,0.0,9.0,29.0,31.746031746031743,0.0,32.142857142857146,00-0031376,RB,2.0,11.9,4,2023,72
00-0031382,J.Landry,Jarvis Landry,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2q9uwsjvgadwyvnvopb",CLE,2018,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,15,106.0,0,0.0,0.0,197.0,19.0,3.0,-4.2748947,0,0.53807104,0.39473686,0.47699758,0.9260036,0.0,10.6,17.6,00-0031382,WR,2018_01_PIT_CLE,84.0,0.0,0.0,84.0,91.30434782608695,0.0,0.0,00-0031382,WR,1.0,17.1,5,2022,83
00-0031384,R.Rodgers,Richard Rodgers,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l9zei9dkcmbml3q1nshk",PHI,2018,16,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,-2.0,9.0,1.0,0.45875126,0,0.0,0.020408163,-0.0051020407,0.027040817,0.0,0.7,1.7,00-0031384,TE,2018_16_HOU_PHI,13.0,0.0,13.0,26.0,15.66265060240964,0.0,46.42857142857143,00-0031384,TE,3.0,1.2000000000000002,4,2022,13
00-0031387,E.Ebron,Eric Ebron,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uaxsxymncppase7ihczd",IND,2018,1,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,51.0,1,0.0,0.0,50.0,10.0,2.0,3.2539804,0,1.02,0.09615385,0.17605634,0.2674702,0.0,11.1,15.1,00-0031387,TE,2018_01_CIN_IND,37.0,0.0,0.0,37.0,45.1219512195122,0.0,0.0,00-0031387,TE,1.0,13.1,4,2021,54
00-0031395,G.Gilbert,Garrett Gilbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqn0pjemxn7hoze93kwa",CAR,2018,17,REG,NO,2,3,40.0,0,0.0,1.0,5.0,0,0,17.0,30.0,1.0,-0.35654914,0,2.3529413,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.6,1.6,00-0031395,QB,2018_17_CAR_NO,13.0,0.0,0.0,13.0,17.80821917808219,0.0,0.0,,,,1.6,4,2021,8
00-0031407,B.Bortles,Blake Bortles,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvoui3bptgsfvgkz5e1b",JAX,2018,1,REG,NYG,18,33,176.0,1,1.0,1.0,8.0,0,0,230.0,88.0,13.0,-4.2751584,0,0.76521736,-0.036705926,4,42.0,0,0.0,0.0,1.0,0.09107735,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.24,13.24,00-0031407,QB,2018_01_JAX_NYG,64.0,0.0,0.0,64.0,98.46153846153848,0.0,0.0,00-0031407,QB,1.0,14.239999999999998,2,2019,15
00-0031418,A.Seferian-Jenkins,Austin Seferian-Jenkins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvuoyejl5hzfzrkfezuj",JAX,2018,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,25.0,0,0.0,0.0,13.0,20.0,1.0,-0.77663857,0,1.9230769,0.15151516,0.05652174,0.26683795,0.0,2.5,5.5,00-0031418,TE,2018_01_JAX_NYG,55.0,0.0,0.0,55.0,84.61538461538461,0.0,0.0,00-0031418,TE,1.0,4.0,1,2018,5
00-0031428,A.Robinson,Allen Robinson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tucplhxtb3c626iekuzv",CHI,2018,1,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,61.0,0,0.0,0.0,107.0,2.0,3.0,3.719607,0,0.57009345,0.21212122,0.5144231,0.67827797,0.0,6.1,10.1,00-0031428,WR,2018_01_CHI_GB,67.0,0.0,0.0,67.0,94.3661971830986,0.0,0.0,00-0031428,WR,1.0,8.100000000000001,7,2024,94
00-0031431,M.Lee,Marqise Lee,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/drsesqqzwhkilsx51j4i",JAX,2019,4,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,5.0,0.0,1.0,1.1795475,0,1.0,0.03125,0.014450867,0.05699061,0.0,0.5,1.5,00-0031431,WR,2019_04_JAX_DEN,25.0,0.0,0.0,25.0,29.069767441860467,0.0,0.0,00-0031431,WR,1.0,1.0,1,2019,12
